"Metabolite"	"Number_of_IVs"	"Number_of_Proxies"	"Weighted_Mode_Estimate"	"Weighted_Mode_SE"	"Weighted_Mode_Pval"	"Weighted_Median_Estimate"	"Weighted_Median_SE"	"Weighted_Median_Pval"	"Random_IVW_Estimate"	"Random_IVW_SE"	"Random_IVW_Pval"	"Random_IVW_RSE"	"Random_IVW_HetStat"	"Random_IVW_FStat"	"Fixed_IVW_Estimate"	"Fixed_IVW_SE"	"Fixed_IVW_Pval"	"Fixed_IVW_RSE"	"Fixed_IVW_HetStat"	"Fixed_IVW_FStat"	"Egger_Estimate"	"Egger_SE"	"Egger_Pval"	"Egger_Intercept"	"Egger_Intercept_SE"	"Egger_Intercept_Pval"	"Egger_RSE"	"Egger_HetStat"	"Egger_Isq"
"1-arachidonoyl-GPA (20_4)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0793303491516294	0.0128376913564877	6.4310156104478e-10	NA	NA	808.455676050236	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-margaroyl-GPC (17_0)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.688520610708786	0.0576650427729302	7.32231946236117e-33	NA	NA	42.7199104323286	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-methylhistidine"	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.194358762033658	0.0308392131640122	2.93212420642753e-10	NA	NA	146.300379944297	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoleoyl-GPC (16_1)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.607574194398276	0.0573776406094103	3.35005917257862e-26	NA	NA	41.1585307221398	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-linoleoyl-GPI (16_0_18_2)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.167038251823913	0.025055737773587	2.6167849372106e-11	NA	NA	159.296061888122	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-oleoyl-GPC (16_0_18_1)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.337616264766308	0.0507091622969158	2.77777594680935e-11	NA	NA	52.4948529740629	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-stearyl-GPC (O-18_0)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229191183358963	0.0381985305598272	1.97317529007541e-09	NA	NA	86.0311314149178	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1,2-dilinoleoyl-GPC (18_2_18_2)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.104007622513851	0.0156613794518927	3.1150783637078e-11	NA	NA	530.726182894194	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1,3,7-trimethylurate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127946483113694	0.027010924212891	2.170741577788e-06	NA	NA	181.895068867201	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-arachidonoyl-GPC (20_4)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.228074597937725	0.0443221890729183	2.66335811759332e-07	NA	NA	62.075115018467	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-arachidonoyl-GPE (20_4)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.1959619019529	0.0432939085709896	6.00208704627145e-06	NA	NA	66.4408407080084	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-linoleoyl-GPE (18_2)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.153394762309189	0.0230980530118084	3.11507836370781e-11	NA	NA	249.151629400474	NA	NA	NA	NA	NA	NA	NA	NA	NA
"arachidonate (20_4n6)"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.275612108829425	0.0535602478696858	2.66335811759332e-07	NA	NA	42.4680672207546	NA	NA	NA	NA	NA	NA	NA	NA	NA
"cysteine sulfinic acid"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364303125509905	0.0564563323158624	1.09780349287736e-10	NA	NA	31.7441430874717	NA	NA	NA	NA	NA	NA	NA	NA	NA
"glutamate"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.492964382456945	0.058259427017639	2.63873009612379e-17	NA	NA	41.3594915140326	NA	NA	NA	NA	NA	NA	NA	NA	NA
"N-acetylmethionine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.445568854014062	0.0506589911540536	1.42470056976143e-18	NA	NA	50.8372323149209	NA	NA	NA	NA	NA	NA	NA	NA	NA
"sphinganine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.467108446588441	0.038031794189873	1.13093902946272e-34	NA	NA	83.5636521618169	NA	NA	NA	NA	NA	NA	NA	NA	NA
"sphingomyelin (d18_2_14_0, d18_1_14_1)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308556217432311	0.0516412079384621	2.30090183196327e-09	NA	NA	49.7414053995629	NA	NA	NA	NA	NA	NA	NA	NA	NA
"sphingomyelin (d18_2_24_1, d18_1_24_2)*"	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.262593916153699	0.0437656526922831	1.97317529007541e-09	NA	NA	72.8628909697111	NA	NA	NA	NA	NA	NA	NA	NA	NA
"succinimide"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0468328001711739	0.00900630772522575	1.9928852633867e-07	NA	NA	1523.20348135226	NA	NA	NA	NA	NA	NA	NA	NA	NA
"tyrosine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.173806785281022	0.0300057316608931	6.93658114368214e-09	NA	NA	154.965188547732	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 11441"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0570080612687561	0.01096308870553	1.99288526338669e-07	NA	NA	1009.34356381637	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 11442"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054486757923429	0.0104782226775825	1.99288526338669e-07	NA	NA	1156.27897251311	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 11849"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.202535492566044	0.0405070985132088	5.7330314375839e-07	NA	NA	55.7722592744359	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 16946"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0401189898377827	0.00771519035341975	1.9928852633867e-07	NA	NA	1662.06312171492	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 18886"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.311224594045829	0.0387848278294194	1.02031466758821e-15	NA	NA	70.6382041267895	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 24295"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.633491550047581	0.0541107365665642	1.16921020674126e-31	NA	NA	43.9454723333939	NA	NA	NA	NA	NA	NA	NA	NA	NA
"xanthine"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.379538266180115	0.0593898509426097	1.65209087423813e-10	NA	NA	44.0798063105661	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-oleoyl)-GPC (P-18_1)*"	2	0	NA	NA	NA	NA	NA	NA	0.154363243823902	0.107805101559876	0.152180091912897	3.61025595572111	13.0339480658198	70.4259935495826	0.154363243823902	0.0298607918336203	2.34810296904461e-07	3.61025595572111	13.0339480658198	70.4259935495826	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18_0_18_2)*"	2	0	NA	NA	NA	NA	NA	NA	-0.177464575474147	0.117914994410519	0.132318606563815	3.21005650453259	10.304462762292	47.3490425081724	-0.177464575474147	0.0367329965201621	1.35710314435942e-06	3.21005650453259	10.304462762292	47.3490425081724	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-arachidoyl-GPC (20_0)"	2	0	NA	NA	NA	NA	NA	NA	-0.349508062891598	0.198761466986277	0.07867442667691	5.28697499138225	27.9521045595013	46.7489989108224	-0.349508062891598	0.0375945540333097	1.44771866326427e-20	5.28697499138225	27.9521045595013	46.7489989108224	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-eicosapentaenoyl-GPC (20_5)*"	2	0	NA	NA	NA	NA	NA	NA	0.0805090596021448	0.0477731720868764	0.0919430876755477	3.45820999835522	11.959216392724	354.207224889323	0.0805090596021448	0.0138144219436061	5.61294382059401e-09	3.45820999835522	11.959216392724	354.207224889323	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-linoleoyl-2-arachidonoyl-GPC (18_2_20_4n6)*"	2	0	NA	NA	NA	NA	NA	NA	0.0977930014418038	0.0274565652733914	0.00036841255500506	1.72346561105442	2.9703337124872	243.789341163331	0.0977930014418038	0.0159310200895702	8.329001037173e-10	1.72346561105442	2.9703337124872	243.789341163331	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-linoleoyl-GPI (18_2)*"	2	0	NA	NA	NA	NA	NA	NA	-0.162797694819261	0.055476783515412	0.00334064720948474	2.17466261649216	4.72915749556854	103.345026647139	-0.162797694819261	0.0255105242968212	1.75259206394959e-10	2.17466261649216	4.72915749556854	103.345026647139	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-linoleoyl-GPE (16_0_18_2)"	2	0	NA	NA	NA	NA	NA	NA	-0.0541757982177808	0.033863779847706	0.109639530179761	3.58571011745137	12.8573170463932	765.504997557128	-0.0541757982177808	0.0094440930076566	9.66676262696275e-09	3.58571011745137	12.8573170463932	765.504997557128	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-2-stearoyl-GPC (16_0_18_0)"	2	0	NA	NA	NA	NA	NA	NA	0.113615504670513	0.121506865842635	0.349760370414527	4.83396593644724	23.3672266747323	102.817281402912	0.113615504670513	0.0251360616603636	6.1833751896232e-06	4.83396593644724	23.3672266747323	102.817281402912	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-palmitoyl-GPE (16_0)"	2	0	NA	NA	NA	NA	NA	NA	-0.159487056783039	0.249049157125935	0.521923083125611	9.39541623713281	88.2738462689789	98.0532158175737	-0.159487056783039	0.026507517159446	1.78038462199655e-09	9.39541623713281	88.2738462689789	98.0532158175737	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2-palmitoyl-GPE (16_0)*"	2	0	NA	NA	NA	NA	NA	NA	-0.196264099756126	0.308009124017966	0.523993127281881	9.41782670883152	88.6954599175804	64.2412680703304	-0.196264099756126	0.0327049045964216	1.96033345715199e-09	9.41782670883152	88.6954599175804	64.2412680703304	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-acetylamino-6-amino-3-methyluracil"	2	0	NA	NA	NA	NA	NA	NA	0.0539853929639031	0.0232308431168898	0.0201326158922914	2.63500994591587	6.94327741507555	858.87553101483	0.0539853929639031	0.00881622597018901	9.15918600729983e-10	2.63500994591587	6.94327741507555	858.87553101483	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5-acetylamino-6-formylamino-3-methyluracil"	2	0	NA	NA	NA	NA	NA	NA	0.0254239836138373	0.00839974966614948	0.00247194290630108	1.80185136924172	3.24666835683826	2997.8206129552	0.0254239836138373	0.00466173282077333	4.93150597928623e-08	1.80185136924172	3.24666835683826	2997.8206129552	NA	NA	NA	NA	NA	NA	NA	NA	NA
"docosahexaenoate (DHA; 22_6n3)"	2	2	NA	NA	NA	NA	NA	NA	0.161944648603609	0.156594139608118	0.301057629815626	4.17181824312774	17.4040674536934	50.0879712838747	0.161944648603609	0.0375361845799673	1.60065249168144e-05	4.17181824312774	17.4040674536934	50.0879712838747	NA	NA	NA	NA	NA	NA	NA	NA	NA
"dopamine sulfate (2)"	2	0	NA	NA	NA	NA	NA	NA	0.305636815599036	0.232515979550404	0.188685865717615	6.88062114572007	47.3429473509302	60.2981645076713	0.305636815599036	0.0337928763444613	1.50467948707437e-19	6.88062114572007	47.3429473509302	60.2981645076713	NA	NA	NA	NA	NA	NA	NA	NA	NA
"gamma-glutamyl-2-aminobutyrate"	2	1	NA	NA	NA	NA	NA	NA	-0.144238427551352	0.0611407824073848	0.0183183432809382	1.99068348773788	3.96282074835224	64.5608839863081	-0.144238427551352	0.0307134623781214	2.64967272283727e-06	1.99068348773788	3.96282074835224	64.5608839863081	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O-sulfo-L-tyrosine"	2	0	NA	NA	NA	NA	NA	NA	-0.144284715512398	0.200442877839552	0.471629920977684	8.78588680223397	77.191806901669	145.853384286527	-0.144284715512398	0.0228141885220494	2.54315008183908e-10	8.78588680223397	77.191806901669	145.853384286527	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ornithine"	2	0	NA	NA	NA	NA	NA	NA	-0.151786406229612	0.245264176747602	0.536002634011492	8.6351126921124	74.5651712054806	83.0067756265591	-0.151786406229612	0.0284031240231103	9.09155983980073e-08	8.6351126921124	74.5651712054806	83.0067756265591	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X - 24020"	2	0	NA	NA	NA	NA	NA	NA	-0.0766321110040782	0.117147116465386	0.513013385092591	8.5609382630263	73.2896639433478	264.773170281388	-0.0766321110040782	0.0136839109062765	2.14152198849187e-08	8.5609382630263	73.2896639433478	264.773170281388	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16_0_20_4)*"	3	0	0.105374589083325	0.0166529387738215	2.48862819177073e-10	0.107088607117616	0.0168725937324662	2.19701743673375e-10	0.130464761021999	0.0745029542882665	0.0799225889057849	4.85445947955859	47.1315536773525	187.600788537582	0.130464761021999	0.015347322313017	1.88262795212413e-17	4.85445947955859	47.1315536773525	187.600788537582	-0.149785503142675	0.236235497543363	0.526047125821037	0.0502312803874283	0.0406418570483923	0.21647735860718	4.31821433787018	18.6469750677876	0.978368163782329
"1-arachidonoyl-GPE (20_4n6)*"	3	0	-0.0683214929346657	0.0281841528815614	0.0153459472786549	-0.0759939257880578	0.021355270454562	0.00037289929267635	-0.0745369196737737	0.0382022980832453	0.051043856486766	2.15061040677855	9.25025024348841	133.027611324003	-0.0745369196737737	0.0177634675080316	2.71575102340085e-05	2.15061040677855	9.25025024348841	133.027611324003	-0.0875171865083465	0.190094331810798	0.645237605772769	0.00183349422579691	0.0257497204363458	0.943235053900333	3.03374148540265	9.20358740025307	0.925608750539929
"1-dihomo-linoleoyl-GPC (20_2)*"	3	0	-0.154602317953062	0.0364542900558805	2.22535008782355e-05	-0.197978948203185	0.0441839832292699	7.43688498888129e-06	-0.25308004098136	0.122907653934539	0.0394839657210743	4.51530208655679	40.7759058657281	57.8974386754299	-0.25308004098136	0.0272202505122452	1.43798488902672e-20	4.51530208655679	40.7759058657281	57.8974386754299	-0.767114549096169	0.617932558130595	0.21445020868469	0.0534603365329651	0.0627749111087155	0.394425329646971	4.86155351543486	23.6347025834371	0.393633134680089
"1-eicosapentaenoyl-GPE (20_5)*"	3	0	-0.0861025759445474	0.0439221460158432	0.0499554354966868	-0.106073463472282	0.0397826240387627	0.00766851843379243	-0.120026643168685	0.0715430882778907	0.0934089447516171	2.50091389381922	12.509140608596	49.9357069920058	-0.120026643168685	0.0286067778881564	2.71980393424314e-05	2.50091389381922	12.509140608596	49.9357069920058	-0.00350914780085512	0.333118535301142	0.991595054696861	-0.0103270354082841	0.0282972801080618	0.71515023272804	3.32248431182163	11.0389020023009	0.651452341917646
"1-eicosenoyl-GPC (20_1)*"	3	1	-0.143001705183817	0.0433381313775349	0.00096797201447856	-0.164657282188591	0.0584716434968184	0.00486227311353721	-0.296063681899142	0.159551166065621	0.0635101125858374	4.69028223892467	43.9974949615445	39.0525227721308	-0.296063681899142	0.0340173912651791	3.22360194666262e-18	4.69028223892467	43.9974949615445	39.0525227721308	-1.62627048951241	1.74810668350948	0.352213751956118	0.0902905961533383	0.118031228611201	0.444288161766546	5.26834694105324	27.755479491305	0
"1-myristoyl-2-linoleoyl-GPC (14_0_18_2)*"	3	0	0.0105873883484908	0.0415587861329685	0.798910850547284	-0.0706932744199356	0.0545403828086518	0.194919029333081	-0.175147257207065	0.212246318735962	0.409253787764041	6.49352582069448	84.331755168052	41.3638978854497	-0.175147257207065	0.032685835799643	8.39128089969466e-08	6.49352582069448	84.331755168052	41.3638978854497	-1.68315063465865	0.361867025461412	3.29855531422396e-06	0.120096439258274	0.0282927555407803	2.18810873431341e-05	2.10577341781791	4.43428168718849	0
"1-palmitoyl-2-oleoyl-GPE (16_0_18_1)"	3	0	-0.213227922602708	0.104184037197523	0.0406927797566488	-0.213676183663936	0.051168846623848	2.96805174416302e-05	-0.18064213036049	0.0920876144037791	0.0498051931557686	3.25614402555798	21.2049478303539	54.7615416000752	-0.18064213036049	0.0282811858692272	1.68773414706682e-10	3.25614402555798	21.2049478303539	54.7615416000752	-4.24425989739421	0.884843640494472	1.6136421696622e-06	0.32085981597798	0.0698308087775691	4.33128361110313e-06	0.304303782782585	0.0926007922157868	0
"1-stearoyl-2-oleoyl-GPE (18_0_18_1)"	3	0	-0.081974250744207	0.0480754654496067	0.0881727711851551	-0.132825993413568	0.057979935887989	0.0219694391649406	-0.181798511112698	0.100590630261637	0.0707138661029812	3.0783841942063	18.9528984942783	44.8474654200542	-0.181798511112698	0.0326764379998296	2.64270844721037e-08	3.0783841942063	18.9528984942783	44.8474654200542	0.0422102548249432	0.71167764722893	0.952704464841598	-0.0178723157091383	0.0557423901182492	0.748495787972876	4.14562068221919	17.1861708408435	0
"alpha-hydroxyisovalerate"	3	0	0.0817359722649567	0.0526075564976988	0.120257754386419	0.161887143244856	0.0357831236624764	6.06473268979724e-06	0.166468678769007	0.11983433121639	0.164785068080302	4.62533275394097	42.7874061693584	72.1439679362202	0.166468678769007	0.0259082616519397	1.31598840295905e-10	4.62533275394097	42.7874061693584	72.1439679362202	0.697567512892055	0.969763742003362	0.471945644543873	-0.0485782948654466	0.0876595401733751	0.579462449022328	5.72140679863291	32.7344957554429	0.740184151787769
"cholesterol"	3	0	-0.158064024517094	0.0382152385252949	3.53178727777493e-05	-0.222914473239894	0.051062137704734	1.26801496415599e-05	-0.282464136386815	0.137232365163129	0.0395622116255379	4.78906861647255	45.8703564265645	54.3320620352044	-0.282464136386815	0.028655334920678	6.37424728751039e-23	4.78906861647255	45.8703564265645	54.3320620352044	-0.676760978583153	0.783122730943883	0.387487630640354	0.037745096548816	0.0731261042755205	0.605739546139274	6.01833267034238	36.2203281309104	0
"dihomo-linolenate (20_3n3 or n6)"	3	0	-0.0520345986991829	0.0288288141747084	0.0710823407020857	-0.0905199828968113	0.029055102532511	0.00183658830942908	-0.103610082761155	0.0718977571246983	0.149563407425927	3.1430598969421	19.7576510315314	89.4789969464385	-0.103610082761155	0.0228750833525788	5.91553353454501e-06	3.1430598969421	19.7576510315314	89.4789969464385	0.182395096114521	0.114041849750678	0.109738447443306	-0.0348561812854836	0.0131886049637576	0.00821989913622034	1.57301249229739	2.47436830092365	0.895707276764856
"1-palmitoyl-2-arachidonoyl-GPI (16_0_20_4)*"	4	0	0.129278604267106	0.0220641793874574	4.65081415350877e-09	0.0934126734847159	0.0198267096338836	2.45952996282856e-06	0.10043243811726	0.0220599454338531	5.29603497205661e-06	1.31654216297966	5.19984980070952	120.305550805033	0.10043243811726	0.016755973377963	2.04956968529415e-09	1.31654216297966	5.19984980070952	120.305550805033	0.151709864227205	0.0492869083632741	0.00208327383690454	-0.00766246861206658	0.00666549451080063	0.25032002570476	1.25120127178411	3.13100924502837	0.961268402161911
